"","aniyr_species","species","population","study_areas_id","aniyr","animals_id","sex","time","total","clc0tcd0","clc1tcd1","clc0tcd1","clc1tcd0","tcd_open_abs","tcd_forest_abs","clc_open_abs","clc_forest_abs","clc0tcd0_prop","clc1tcd1_prop","clc0tcd1_prop","clc1tcd0_prop","tcd_open_prop","tcd_forest_prop","clc_open_prop","clc_forest_prop","yearx"
"958","730_2013_red","red",17,17,"730_2013",730,"f","day",184,4,164,13,3,7,177,17,167,0.0217391304347826,0.891304347826087,0.0706521739130435,0.016304347826087,0.0380434782608696,0.96195652173913,0.0923913043478261,0.907608695652174,"2013"
"959","734_2005_red","red",21,21,"734_2005",734,"m","night",147,44,25,53,25,69,78,97,50,0.299319727891156,0.170068027210884,0.360544217687075,0.170068027210884,0.469387755102041,0.530612244897959,0.659863945578231,0.340136054421769,"2005"
"960","734_2005_red","red",21,21,"734_2005",734,"m","day",117,17,40,58,2,19,98,75,42,0.145299145299145,0.341880341880342,0.495726495726496,0.0170940170940171,0.162393162393162,0.837606837606838,0.641025641025641,0.358974358974359,"2005"
"961","742_2009_red","red",17,17,"742_2009",742,"m","night",183,32,121,14,16,48,135,46,137,0.174863387978142,0.66120218579235,0.0765027322404372,0.087431693989071,0.262295081967213,0.737704918032787,0.251366120218579,0.748633879781421,"2009"
"962","742_2009_red","red",17,17,"742_2009",742,"m","day",182,2,138,37,5,7,175,39,143,0.010989010989011,0.758241758241758,0.203296703296703,0.0274725274725275,0.0384615384615385,0.961538461538462,0.214285714285714,0.785714285714286,"2009"
"963","742_2010_red","red",17,17,"742_2010",742,"m","night",182,136,14,6,26,162,20,142,40,0.747252747252747,0.0769230769230769,0.032967032967033,0.142857142857143,0.89010989010989,0.10989010989011,0.78021978021978,0.21978021978022,"2010"
"964","742_2010_red","red",17,17,"742_2010",742,"m","day",183,4,170,4,5,9,174,8,175,0.0218579234972678,0.92896174863388,0.0218579234972678,0.0273224043715847,0.0491803278688525,0.950819672131147,0.0437158469945355,0.956284153005464,"2010"
"965","743_2004_red","red",17,17,"743_2004",743,"f","night",142,5,121,7,9,14,128,12,130,0.0352112676056338,0.852112676056338,0.0492957746478873,0.0633802816901408,0.0985915492957746,0.901408450704225,0.0845070422535211,0.915492957746479,"2004"
"966","743_2004_red","red",17,17,"743_2004",743,"f","day",149,6,137,4,2,8,141,10,139,0.0402684563758389,0.919463087248322,0.0268456375838926,0.0134228187919463,0.0536912751677852,0.946308724832215,0.0671140939597315,0.932885906040268,"2004"
"967","744_2009_red","red",17,17,"744_2009",744,"f","night",183,4,54,1,124,128,55,5,178,0.0218579234972678,0.295081967213115,0.00546448087431694,0.677595628415301,0.699453551912568,0.300546448087432,0.0273224043715847,0.972677595628415,"2009"
"968","744_2009_red","red",17,17,"744_2009",744,"f","day",184,0,166,3,15,15,169,3,181,0,0.902173913043478,0.016304347826087,0.0815217391304348,0.0815217391304348,0.918478260869565,0.016304347826087,0.983695652173913,"2009"
"969","744_2010_red","red",17,17,"744_2010",744,"f","night",184,14,57,5,108,122,62,19,165,0.0760869565217391,0.309782608695652,0.0271739130434783,0.58695652173913,0.66304347826087,0.33695652173913,0.103260869565217,0.896739130434783,"2010"
"970","744_2010_red","red",17,17,"744_2010",744,"f","day",182,0,154,9,19,19,163,9,173,0,0.846153846153846,0.0494505494505494,0.104395604395604,0.104395604395604,0.895604395604396,0.0494505494505494,0.950549450549451,"2010"
"971","745_2010_red","red",17,17,"745_2010",745,"m","night",183,21,139,7,16,37,146,28,155,0.114754098360656,0.759562841530055,0.0382513661202186,0.087431693989071,0.202185792349727,0.797814207650273,0.153005464480874,0.846994535519126,"2010"
"972","745_2010_red","red",17,17,"745_2010",745,"m","day",180,3,171,6,0,3,177,9,171,0.0166666666666667,0.95,0.0333333333333333,0,0.0166666666666667,0.983333333333333,0.05,0.95,"2010"
"973","747_2002_red","red",17,17,"747_2002",747,"f","night",132,1,117,0,14,15,117,1,131,0.00757575757575758,0.886363636363636,0,0.106060606060606,0.113636363636364,0.886363636363636,0.00757575757575758,0.992424242424242,"2002"
"974","747_2002_red","red",17,17,"747_2002",747,"f","day",114,0,102,0,12,12,102,0,114,0,0.894736842105263,0,0.105263157894737,0.105263157894737,0.894736842105263,0,1,"2002"
"975","748_2005_red","red",17,17,"748_2005",748,"m","night",141,31,83,18,9,40,101,49,92,0.219858156028369,0.588652482269504,0.127659574468085,0.0638297872340425,0.283687943262411,0.716312056737589,0.347517730496454,0.652482269503546,"2005"
"976","748_2005_red","red",17,17,"748_2005",748,"m","day",98,0,98,0,0,0,98,0,98,0,1,0,0,0,1,0,1,"2005"
"977","752_2002_red","red",17,17,"752_2002",752,"f","night",163,18,126,8,11,29,134,26,137,0.110429447852761,0.773006134969325,0.049079754601227,0.0674846625766871,0.177914110429448,0.822085889570552,0.159509202453988,0.840490797546012,"2002"
"978","752_2002_red","red",17,17,"752_2002",752,"f","day",118,35,73,3,7,42,76,38,80,0.296610169491525,0.61864406779661,0.0254237288135593,0.0593220338983051,0.355932203389831,0.644067796610169,0.322033898305085,0.677966101694915,"2002"
"979","754_2010_red","red",17,17,"754_2010",754,"f","night",184,53,70,39,22,75,109,92,92,0.28804347826087,0.380434782608696,0.21195652173913,0.119565217391304,0.407608695652174,0.592391304347826,0.5,0.5,"2010"
"980","754_2010_red","red",17,17,"754_2010",754,"f","day",182,0,53,113,16,16,166,113,69,0,0.291208791208791,0.620879120879121,0.0879120879120879,0.0879120879120879,0.912087912087912,0.620879120879121,0.379120879120879,"2010"
"981","757_2012_red","red",17,17,"757_2012",757,"f","night",173,7,106,2,58,65,108,9,164,0.0404624277456647,0.61271676300578,0.0115606936416185,0.335260115606936,0.375722543352601,0.624277456647399,0.0520231213872832,0.947976878612717,"2012"
"982","757_2012_red","red",17,17,"757_2012",757,"f","day",172,0,156,3,13,13,159,3,169,0,0.906976744186046,0.0174418604651163,0.0755813953488372,0.0755813953488372,0.924418604651163,0.0174418604651163,0.982558139534884,"2012"
"983","757_2013_red","red",17,17,"757_2013",757,"f","night",185,1,132,0,52,53,132,1,184,0.00540540540540541,0.713513513513514,0,0.281081081081081,0.286486486486487,0.713513513513514,0.00540540540540541,0.994594594594595,"2013"
"984","757_2013_red","red",17,17,"757_2013",757,"f","day",184,0,172,0,12,12,172,0,184,0,0.934782608695652,0,0.0652173913043478,0.0652173913043478,0.934782608695652,0,1,"2013"
"985","758_2009_red","red",17,17,"758_2009",758,"f","night",184,50,84,30,20,70,114,80,104,0.271739130434783,0.456521739130435,0.16304347826087,0.108695652173913,0.380434782608696,0.619565217391304,0.434782608695652,0.565217391304348,"2009"
"986","758_2009_red","red",17,17,"758_2009",758,"f","day",183,7,108,47,21,28,155,54,129,0.0382513661202186,0.590163934426229,0.256830601092896,0.114754098360656,0.153005464480874,0.846994535519126,0.295081967213115,0.704918032786885,"2009"
"987","758_2010_red","red",17,17,"758_2010",758,"f","night",179,53,79,9,38,91,88,62,117,0.29608938547486,0.441340782122905,0.0502793296089385,0.212290502793296,0.508379888268156,0.491620111731844,0.346368715083799,0.653631284916201,"2010"
"988","758_2010_red","red",17,17,"758_2010",758,"f","day",179,6,116,39,18,24,155,45,134,0.0335195530726257,0.64804469273743,0.217877094972067,0.100558659217877,0.134078212290503,0.865921787709497,0.251396648044693,0.748603351955307,"2010"
"989","759_2014_red","red",17,17,"759_2014",759,"f","night",160,106,30,11,13,119,41,117,43,0.6625,0.1875,0.06875,0.08125,0.74375,0.25625,0.73125,0.26875,"2014"
"990","759_2014_red","red",17,17,"759_2014",759,"f","day",158,69,51,32,6,75,83,101,57,0.436708860759494,0.322784810126582,0.20253164556962,0.0379746835443038,0.474683544303797,0.525316455696203,0.639240506329114,0.360759493670886,"2014"
"991","760_2009_red","red",17,17,"760_2009",760,"f","night",184,10,129,19,26,36,148,29,155,0.0543478260869565,0.701086956521739,0.103260869565217,0.141304347826087,0.195652173913043,0.804347826086957,0.157608695652174,0.842391304347826,"2009"
"992","760_2009_red","red",17,17,"760_2009",760,"f","day",183,2,146,24,11,13,170,26,157,0.0109289617486339,0.797814207650273,0.131147540983607,0.0601092896174863,0.0710382513661202,0.92896174863388,0.14207650273224,0.85792349726776,"2009"
"993","760_2010_red","red",17,17,"760_2010",760,"f","night",184,8,142,19,15,23,161,27,157,0.0434782608695652,0.771739130434783,0.103260869565217,0.0815217391304348,0.125,0.875,0.146739130434783,0.853260869565217,"2010"
"994","760_2010_red","red",17,17,"760_2010",760,"f","day",180,6,148,16,10,16,164,22,158,0.0333333333333333,0.822222222222222,0.0888888888888889,0.0555555555555556,0.0888888888888889,0.911111111111111,0.122222222222222,0.877777777777778,"2010"
"995","762_2009_red","red",17,17,"762_2009",762,"f","night",178,2,123,14,39,41,137,16,162,0.0112359550561798,0.691011235955056,0.0786516853932584,0.219101123595506,0.230337078651685,0.769662921348315,0.0898876404494382,0.910112359550562,"2009"
"996","762_2009_red","red",17,17,"762_2009",762,"f","day",176,0,162,12,2,2,174,12,164,0,0.920454545454545,0.0681818181818182,0.0113636363636364,0.0113636363636364,0.988636363636364,0.0681818181818182,0.931818181818182,"2009"
"997","762_2010_red","red",17,17,"762_2010",762,"f","night",184,2,103,2,77,79,105,4,180,0.0108695652173913,0.559782608695652,0.0108695652173913,0.418478260869565,0.429347826086957,0.570652173913043,0.0217391304347826,0.978260869565217,"2010"
"998","762_2010_red","red",17,17,"762_2010",762,"f","day",184,1,164,3,16,17,167,4,180,0.00543478260869565,0.891304347826087,0.016304347826087,0.0869565217391304,0.0923913043478261,0.907608695652174,0.0217391304347826,0.978260869565217,"2010"
"999","763_2014_red","red",17,17,"763_2014",763,"f","night",185,5,95,5,80,85,100,10,175,0.027027027027027,0.513513513513513,0.027027027027027,0.432432432432432,0.459459459459459,0.540540540540541,0.0540540540540541,0.945945945945946,"2014"
"1000","763_2014_red","red",17,17,"763_2014",763,"f","day",184,0,163,1,20,20,164,1,183,0,0.885869565217391,0.00543478260869565,0.108695652173913,0.108695652173913,0.891304347826087,0.00543478260869565,0.994565217391304,"2014"
