"","species","population","study_areas_id","aniyr","animals_id","area","time","total","clc0tcd0","clc1tcd1","clc0tcd1","clc1tcd0","open_tcd","forest_tcd","open_clc","forest_clc","clc0tcd0_prop","clc1tcd1_prop","clc0tcd1_prop","clc1tcd0_prop","open_tcd_prop","forest_tcd_prop","open_clc_prop","forest_clc_prop"
"8.1765_2009","roe","8","8","1765_2009","1765",42.5052228515625,"night",1060,119,885,34,22,141,919,153,907,0.112264150943396,0.834905660377358,0.0320754716981132,0.0207547169811321,0.133018867924528,0.866981132075472,0.144339622641509,0.855660377358491
"8.1770_2008","roe","8","8","1770_2008","1770",93.7989880859375,"night",2352,2091,0,261,0,2091,261,2352,0,0.889030612244898,0,0.110969387755102,0,0.889030612244898,0.110969387755102,1,0
"8.1771_2008","roe","8","8","1771_2008","1771",79.8656911132812,"night",1994,1315,527,26,126,1441,553,1341,653,0.659478435305918,0.264292878635908,0.0130391173520562,0.0631895687061184,0.722668004012036,0.277331995987964,0.672517552657974,0.327482447342026
"8.1772_2008","roe","8","8","1772_2008","1772",71.3536002441406,"night",1786,1666,38,33,49,1715,71,1699,87,0.932810750279955,0.0212765957446809,0.0184770436730123,0.0274356103023516,0.960246360582307,0.0397536394176932,0.951287793952967,0.0487122060470325
"8.1773_2008","roe","8","8","1773_2008","1773",80.6404479492188,"night",2021,1179,541,137,164,1343,678,1316,705,0.583374567046017,0.267689262741217,0.0677882236516576,0.0811479465611084,0.664522513607125,0.335477486392875,0.651162790697674,0.348837209302326
"8.1774_2008","roe","8","8","1774_2008","1774",62.7265046386719,"night",1568,1511,0,57,0,1511,57,1568,0,0.963647959183674,0,0.0363520408163265,0,0.963647959183674,0.0363520408163265,1,0
"8.1775_2008","roe","8","8","1775_2008","1775",96.1159540527344,"night",2405,2061,0,341,3,2064,341,2402,3,0.856964656964657,0,0.141787941787942,0.00124740124740125,0.858212058212058,0.141787941787942,0.998752598752599,0.00124740124740125
"8.1776_2008","roe","8","8","1776_2008","1776",135.687153222656,"night",3394,3135,41,191,27,3162,232,3326,68,0.92368886269888,0.012080141426046,0.0562757807896288,0.0079552150854449,0.931644077784325,0.0683559222156747,0.979964643488509,0.0200353565114909
"8.1777_2008","roe","8","8","1777_2008","1777",571.566996240234,"night",14292,13524,0,768,0,13524,768,14292,0,0.946263643996641,0,0.0537363560033585,0,0.946263643996641,0.0537363560033585,1,0
"8.1777_2011","roe","8","8","1777_2011","1777",108.419908105469,"night",2713,2649,31,16,17,2666,47,2665,48,0.976409878363435,0.011426465167711,0.00589753040914117,0.0062661260597125,0.982676004423148,0.0173239955768522,0.982307408772576,0.0176925912274235
"8.1779_2008","roe","8","8","1779_2008","1779",56.8096133789062,"night",1423,1261,0,162,0,1261,162,1423,0,0.886156008432888,0,0.113843991567112,0,0.886156008432888,0.113843991567112,1,0
"8.1780_2008","roe","8","8","1780_2008","1780",847.100268505859,"night",21180,18089,1974,842,275,18364,2816,18931,2249,0.854060434372049,0.0932011331444759,0.0397544853635505,0.0129839471199245,0.867044381491974,0.132955618508026,0.8938149197356,0.1061850802644
"8.1780_2010","roe","8","8","1780_2010","1780",19.4757097167969,"night",489,93,356,0,40,133,356,93,396,0.190184049079755,0.7280163599182,0,0.081799591002045,0.2719836400818,0.7280163599182,0.190184049079755,0.809815950920245
"8.1785_2008","roe","8","8","1785_2008","1785",93.2545194824219,"night",2326,1370,746,105,105,1475,851,1475,851,0.588993981083405,0.320722269991402,0.0451418744625967,0.0451418744625967,0.634135855546002,0.365864144453998,0.634135855546002,0.365864144453998
"8.1786_2008","roe","8","8","1786_2008","1786",35.270168359375,"night",887,776,0,111,0,776,111,887,0,0.874859075535513,0,0.125140924464487,0,0.874859075535513,0.125140924464487,1,0
"8.1787_2010","roe","8","8","1787_2010","1787",183.857847021484,"night",4600,4225,0,375,0,4225,375,4600,0,0.918478260869565,0,0.0815217391304348,0,0.918478260869565,0.0815217391304348,1,0
"8.1789_2008","roe","8","8","1789_2008","1789",234.527923144531,"night",5870,5475,0,395,0,5475,395,5870,0,0.932708688245315,0,0.0672913117546848,0,0.932708688245315,0.0672913117546848,1,0
"8.1790_2008","roe","8","8","1790_2008","1790",29.7777501464844,"night",745,666,0,79,0,666,79,745,0,0.893959731543624,0,0.106040268456376,0,0.893959731543624,0.106040268456376,1,0
"8.1791_2008","roe","8","8","1791_2008","1791",55.1570931640625,"night",1383,1382,0,1,0,1382,1,1383,0,0.999276934201012,0,0.000723065798987708,0,0.999276934201012,0.000723065798987708,1,0
"8.1793_2008","roe","8","8","1793_2008","1793",77.3399104003906,"night",1934,1796,16,96,26,1822,112,1892,42,0.928645294725957,0.00827300930713547,0.0496380558428128,0.0134436401240951,0.942088934850052,0.0579110651499483,0.978283350568769,0.0217166494312306
"8.1793_2009","roe","8","8","1793_2009","1793",87.404761328125,"night",2185,2022,0,163,0,2022,163,2185,0,0.925400457665904,0,0.0745995423340961,0,0.925400457665904,0.0745995423340961,1,0
"8.1796_2003","roe","8","8","1796_2003","1796",76.9159307617188,"night",1922,1835,0,87,0,1835,87,1922,0,0.954734651404787,0,0.0452653485952133,0,0.954734651404787,0.0452653485952133,1,0
"8.1798_2003","roe","8","8","1798_2003","1798",27.9892219726562,"night",697,645,0,52,0,645,52,697,0,0.925394548063128,0,0.0746054519368723,0,0.925394548063128,0.0746054519368723,1,0
"8.1798_2006","roe","8","8","1798_2006","1798",29.9128434082031,"night",753,695,0,58,0,695,58,753,0,0.922974767596281,0,0.0770252324037185,0,0.922974767596281,0.0770252324037185,1,0
"8.1801_2009","roe","8","8","1801_2009","1801",69.3257739746094,"night",1736,984,551,38,163,1147,589,1022,714,0.566820276497696,0.317396313364055,0.021889400921659,0.0938940092165899,0.660714285714286,0.339285714285714,0.588709677419355,0.411290322580645
"8.1802_2009","roe","8","8","1802_2009","1802",309.999800292969,"night",7753,7499,0,254,0,7499,254,7753,0,0.967238488327099,0,0.0327615116729008,0,0.967238488327099,0.0327615116729008,1,0
"8.1803_2009","roe","8","8","1803_2009","1803",95.7993276367187,"night",2397,2240,0,157,0,2240,157,2397,0,0.934501460158532,0,0.0654985398414685,0,0.934501460158532,0.0654985398414685,1,0
"8.1803_2013","roe","8","8","1803_2013","1803",66.6699958984375,"night",1672,1600,0,72,0,1600,72,1672,0,0.956937799043062,0,0.0430622009569378,0,0.956937799043062,0.0430622009569378,1,0
"8.1807_2009","roe","8","8","1807_2009","1807",550.521532617188,"night",13755,12878,13,864,0,12878,877,13742,13,0.936241366775718,0.000945110868774991,0.0628135223555071,0,0.936241366775718,0.0637586332242821,0.999054889131225,0.000945110868774991
"8.1807_2011","roe","8","8","1807_2011","1807",102.450606640625,"night",2560,2362,17,154,27,2389,171,2516,44,0.92265625,0.006640625,0.06015625,0.010546875,0.933203125,0.066796875,0.9828125,0.0171875
"8.1808_2009","roe","8","8","1808_2009","1808",240.135441992188,"night",6006,5402,0,604,0,5402,604,6006,0,0.899433899433899,0,0.100566100566101,0,0.899433899433899,0.100566100566101,1,0
"8.1808_2010","roe","8","8","1808_2010","1808",125.677969970703,"night",3141,2822,0,319,0,2822,319,3141,0,0.898439987265202,0,0.101560012734798,0,0.898439987265202,0.101560012734798,1,0
"8.1810_2009","roe","8","8","1810_2009","1810",287.457782617187,"night",7188,5677,833,434,244,5921,1267,6111,1077,0.789788536449638,0.115887590428492,0.060378408458542,0.0339454646633278,0.823734001112966,0.176265998887034,0.85016694490818,0.14983305509182
"8.1813_2009","roe","8","8","1813_2009","1813",1553.24046083984,"night",38829,30413,4830,1457,2129,32542,6287,31870,6959,0.783254783795617,0.124391563007031,0.037523500476448,0.0548301527209045,0.838084936516521,0.161915063483479,0.820778284272065,0.179221715727935
"8.1815_2009","roe","8","8","1815_2009","1815",999.835983007813,"night",24989,22065,1015,1721,188,22253,2736,23786,1203,0.882988514946576,0.04061787186362,0.0688703029332906,0.00752331025651287,0.890511825203089,0.109488174796911,0.951858817879867,0.0481411821201329
"8.1817_2009","roe","8","8","1817_2009","1817",64.2506157226562,"night",1602,1378,0,224,0,1378,224,1602,0,0.860174781523096,0,0.139825218476904,0,0.860174781523096,0.139825218476904,1,0
"8.1817_2011","roe","8","8","1817_2011","1817",136.477277197266,"night",3410,3125,0,285,0,3125,285,3410,0,0.916422287390029,0,0.0835777126099707,0,0.916422287390029,0.0835777126099707,1,0
"8.1819_2012","roe","8","8","1819_2012","1819",56.64679296875,"night",1423,1384,0,39,0,1384,39,1423,0,0.972593113141251,0,0.0274068868587491,0,0.972593113141251,0.0274068868587491,1,0
"8.1820_2009","roe","8","8","1820_2009","1820",187.265959863281,"night",4685,4451,92,40,102,4553,132,4491,194,0.950053361792956,0.0196371398078975,0.00853788687299893,0.0217716115261473,0.971824973319104,0.0281750266808965,0.958591248665955,0.0414087513340448
"8.1823_2009","roe","8","8","1823_2009","1823",741.127779248047,"night",18534,15916,1583,823,212,16128,2406,16739,1795,0.858746088270206,0.0854105967411244,0.0444048775223913,0.0114384374662782,0.870184525736484,0.129815474263516,0.903150965792597,0.0968490342074026
"8.1823_2010","roe","8","8","1823_2010","1823",140.913723046875,"night",3520,2395,759,292,74,2469,1051,2687,833,0.680397727272727,0.215625,0.0829545454545455,0.0210227272727273,0.701420454545455,0.298579545454545,0.763352272727273,0.236647727272727
"8.1826_2009","roe","8","8","1826_2009","1826",43.5779697753906,"night",1092,1090,0,2,0,1090,2,1092,0,0.998168498168498,0,0.00183150183150183,0,0.998168498168498,0.00183150183150183,1,0
"8.1827_2011","roe","8","8","1827_2011","1827",80.0297482910156,"night",1996,1885,0,111,0,1885,111,1996,0,0.94438877755511,0,0.0556112224448898,0,0.94438877755511,0.0556112224448898,1,0
"8.1828_2010","roe","8","8","1828_2010","1828",26.8197312988281,"night",675,605,0,70,0,605,70,675,0,0.896296296296296,0,0.103703703703704,0,0.896296296296296,0.103703703703704,1,0
"8.1829_2010","roe","8","8","1829_2010","1829",65.9630032714844,"night",1649,1475,0,174,0,1475,174,1649,0,0.894481503941783,0,0.105518496058217,0,0.894481503941783,0.105518496058217,1,0
"8.1831_2010","roe","8","8","1831_2010","1831",38.3327021484375,"night",951,562,0,389,0,562,389,951,0,0.590956887486856,0,0.409043112513144,0,0.590956887486856,0.409043112513144,1,0
"8.1832_2010","roe","8","8","1832_2010","1832",73.2802106445313,"night",1831,1250,302,213,66,1316,515,1463,368,0.682687056253413,0.164937192790825,0.116329874385582,0.0360458765701802,0.718732932823594,0.281267067176406,0.799016930638995,0.200983069361005
"8.1833_2010","roe","8","8","1833_2010","1833",58.5883010742187,"night",1461,18,1429,0,14,32,1429,18,1443,0.0123203285420945,0.978097193702943,0,0.00958247775496235,0.0219028062970568,0.978097193702943,0.0123203285420945,0.987679671457906
"8.1834_2010","roe","8","8","1834_2010","1834",26.0034979003906,"night",652,324,266,54,8,332,320,378,274,0.496932515337423,0.407975460122699,0.0828220858895705,0.0122699386503067,0.50920245398773,0.49079754601227,0.579754601226994,0.420245398773006
"8.1835_2011","roe","8","8","1835_2011","1835",48.1532349609375,"night",1208,650,482,58,18,668,540,708,500,0.538079470198676,0.399006622516556,0.0480132450331126,0.0149006622516556,0.552980132450331,0.447019867549669,0.586092715231788,0.413907284768212
"8.1837_2010","roe","8","8","1837_2010","1837",38.0171667480469,"night",949,440,472,37,0,440,509,477,472,0.463645943097998,0.49736564805058,0.0389884088514226,0,0.463645943097998,0.536354056902002,0.50263435194942,0.49736564805058
"8.1848_2010","roe","8","8","1848_2010","1848",46.7510575683594,"night",1168,1042,0,126,0,1042,126,1168,0,0.892123287671233,0,0.107876712328767,0,0.892123287671233,0.107876712328767,1,0
"8.1851_2010","roe","8","8","1851_2010","1851",110.978656054688,"night",2780,1732,710,147,191,1923,857,1879,901,0.623021582733813,0.255395683453237,0.0528776978417266,0.068705035971223,0.691726618705036,0.308273381294964,0.67589928057554,0.32410071942446
"8.1853_2010","roe","8","8","1853_2010","1853",127.299626904297,"night",3188,2453,460,172,103,2556,632,2625,563,0.769447929736512,0.144291091593476,0.0539523212045169,0.0323086574654956,0.801756587202007,0.198243412797992,0.823400250941029,0.176599749058971
"8.1854_2010","roe","8","8","1854_2010","1854",438.115801416016,"night",10948,10244,0,704,0,10244,704,10948,0,0.93569601753745,0,0.0643039824625502,0,0.93569601753745,0.0643039824625502,1,0
"8.1857_2011","roe","8","8","1857_2011","1857",74.202159765625,"night",1850,1598,0,251,1,1599,251,1849,1,0.863783783783784,0,0.135675675675676,0.000540540540540541,0.864324324324324,0.135675675675676,0.999459459459459,0.000540540540540541
"8.1859_2011","roe","8","8","1859_2011","1859",76.2501012207031,"night",1904,1296,0,608,0,1296,608,1904,0,0.680672268907563,0,0.319327731092437,0,0.680672268907563,0.319327731092437,1,0
"8.1860_2011","roe","8","8","1860_2011","1860",127.975404199219,"night",3190,2926,0,264,0,2926,264,3190,0,0.917241379310345,0,0.0827586206896552,0,0.917241379310345,0.0827586206896552,1,0
"8.1861_2011","roe","8","8","1861_2011","1861",49.7553233398437,"night",1250,1122,0,128,0,1122,128,1250,0,0.8976,0,0.1024,0,0.8976,0.1024,1,0
"8.1865_2011","roe","8","8","1865_2011","1865",123.080378466797,"night",3076,2671,0,405,0,2671,405,3076,0,0.868335500650195,0,0.131664499349805,0,0.868335500650195,0.131664499349805,1,0
"8.1866_2011","roe","8","8","1866_2011","1866",140.379237841797,"night",3514,3305,0,209,0,3305,209,3514,0,0.940523619806488,0,0.0594763801935117,0,0.940523619806488,0.0594763801935117,1,0
"8.1867_2011","roe","8","8","1867_2011","1867",293.287312255859,"night",7331,5290,284,1672,85,5375,1956,6962,369,0.721593234210885,0.0387395989633065,0.228072568544537,0.0115945982812713,0.733187832492157,0.266812167507843,0.949665802755422,0.0503341972445778
"8.1869_2011","roe","8","8","1869_2011","1869",58.514058203125,"night",1461,1276,116,65,4,1280,181,1341,120,0.87337440109514,0.0793976728268309,0.0444900752908966,0.0027378507871321,0.876112251882272,0.123887748117728,0.917864476386037,0.082135523613963
"8.1871_2011","roe","8","8","1871_2011","1871",27.5409916503906,"night",686,256,394,28,8,264,422,284,402,0.373177842565598,0.574344023323615,0.0408163265306122,0.0116618075801749,0.384839650145773,0.615160349854227,0.41399416909621,0.58600583090379
"8.1873_2011","roe","8","8","1873_2011","1873",86.8627331054687,"night",2169,1158,931,51,29,1187,982,1209,960,0.533886583679115,0.429230059935454,0.0235131396957123,0.0133702166897188,0.547256800368834,0.452743199631166,0.557399723374827,0.442600276625173
"8.1874_2011","roe","8","8","1874_2011","1874",199.224162353516,"night",4983,3181,1522,272,8,3189,1794,3453,1530,0.638370459562513,0.305438490868954,0.0545855910094321,0.00160545855910094,0.639975918121613,0.360024081878387,0.692956050571945,0.307043949428055
"8.1875_2011","roe","8","8","1875_2011","1875",33.3747190917969,"night",837,663,97,41,36,699,138,704,133,0.792114695340502,0.115890083632019,0.0489844683393071,0.043010752688172,0.835125448028674,0.164874551971326,0.841099163679809,0.158900836320191
"8.1876_2011","roe","8","8","1876_2011","1876",68.337694921875,"night",1711,1584,0,115,12,1596,115,1699,12,0.925774400935126,0,0.0672121566335476,0.00701344243132671,0.932787843366452,0.0672121566335476,0.992986557568673,0.00701344243132671
"8.1878_2011","roe","8","8","1878_2011","1878",700.836173388672,"night",17520,13642,1916,1513,449,14091,3429,15155,2365,0.77865296803653,0.109360730593607,0.0863584474885845,0.0256278538812785,0.804280821917808,0.195719178082192,0.865011415525114,0.134988584474886
"8.1880_2011","roe","8","8","1880_2011","1880",143.191515869141,"night",3587,2556,0,1031,0,2556,1031,3587,0,0.71257318093114,0,0.28742681906886,0,0.71257318093114,0.28742681906886,1,0
"8.1881_2011","roe","8","8","1881_2011","1881",32.0674251464844,"night",803,744,0,59,0,744,59,803,0,0.926525529265255,0,0.0734744707347447,0,0.926525529265255,0.0734744707347447,1,0
"8.1882_2011","roe","8","8","1882_2011","1882",26.1161920898438,"night",652,473,108,8,63,536,116,481,171,0.725460122699387,0.165644171779141,0.0122699386503067,0.0966257668711656,0.822085889570552,0.177914110429448,0.737730061349693,0.262269938650307
"8.1882_2013","roe","8","8","1882_2013","1882",36.6377328125,"night",917,575,226,11,105,680,237,586,331,0.627044711014177,0.246455834242094,0.0119956379498364,0.114503816793893,0.74154852780807,0.25845147219193,0.639040348964013,0.360959651035987
"8.1883_2011","roe","8","8","1883_2011","1883",36.6639384277344,"night",916,759,0,157,0,759,157,916,0,0.828602620087336,0,0.171397379912664,0,0.828602620087336,0.171397379912664,1,0
"8.1891_2012","roe","8","8","1891_2012","1891",194.352837841797,"night",4860,4352,0,508,0,4352,508,4860,0,0.895473251028807,0,0.104526748971193,0,0.895473251028807,0.104526748971193,1,0
"8.1892_2012","roe","8","8","1892_2012","1892",97.0500226074219,"night",2427,2216,34,150,27,2243,184,2366,61,0.913061392665843,0.0140090646889164,0.0618046971569839,0.0111248454882571,0.9241862381541,0.0758137618459003,0.974866089822827,0.0251339101771735
"8.1897_2012","roe","8","8","1897_2012","1897",185.57360703125,"night",4640,3897,577,109,57,3954,686,4006,634,0.839870689655172,0.124353448275862,0.0234913793103448,0.0122844827586207,0.852155172413793,0.147844827586207,0.863362068965517,0.136637931034483
"8.1900_2012","roe","8","8","1900_2012","1900",42.5388246582031,"night",1061,1050,0,11,0,1050,11,1061,0,0.989632422243167,0,0.0103675777568332,0,0.989632422243167,0.0103675777568332,1,0
"8.1901_2012","roe","8","8","1901_2012","1901",37.3837201660156,"night",932,560,311,53,8,568,364,613,319,0.600858369098712,0.333690987124464,0.0568669527896996,0.00858369098712446,0.609442060085837,0.390557939914163,0.657725321888412,0.342274678111588
"8.1903_2012","roe","8","8","1903_2012","1903",93.0755172363281,"night",2320,1198,1040,82,0,1198,1122,1280,1040,0.516379310344828,0.448275862068966,0.0353448275862069,0,0.516379310344828,0.483620689655172,0.551724137931034,0.448275862068966
"8.1905_2012","roe","8","8","1905_2012","1905",62.7242520996094,"night",1570,1415,0,155,0,1415,155,1570,0,0.901273885350318,0,0.0987261146496815,0,0.901273885350318,0.0987261146496815,1,0
"8.1906_2012","roe","8","8","1906_2012","1906",94.691254296875,"night",2368,2124,0,244,0,2124,244,2368,0,0.896959459459459,0,0.103040540540541,0,0.896959459459459,0.103040540540541,1,0
"8.1910_2012","roe","8","8","1910_2012","1910",56.23660703125,"night",1407,850,386,45,126,976,431,895,512,0.604122245913291,0.274342572850036,0.0319829424307036,0.0895522388059701,0.693674484719261,0.306325515280739,0.636105188343994,0.363894811656006
"8.1912_2012","roe","8","8","1912_2012","1912",219.809847460938,"night",5496,5234,0,262,0,5234,262,5496,0,0.952328966521106,0,0.0476710334788937,0,0.952328966521106,0.0476710334788937,1,0
